date,open,high,low,close,volume
2018-02-12,629.35,635.0,618.85,621.65,1957424
2018-02-14,622.1,630.3,611.5,616.15,1306512
2018-02-15,613.25,621.45,602.95,605.85,1391858
2018-02-16,611.3,613.95,605.5,611.1,906025
2018-02-19,612.0,612.15,594.35,600.4,1216005
2018-02-20,603.45,606.1,592.0,603.45,1599249
2018-02-21,607.0,607.75,589.25,597.25,1409752
2018-02-22,595.0,597.25,586.6,589.65,1859008
2018-02-23,591.8,605.0,590.0,595.65,1576584
2018-02-26,596.25,598.3,588.75,590.1,1417465
2018-02-27,591.7,598.9,583.1,586.5,1349590
2018-02-28,590.0,596.6,587.1,589.65,2255189
2018-03-01,593.9,593.9,580.4,581.7,1343806
2018-03-05,582.1,585.0,578.05,579.25,1179725
2018-03-06,581.6,589.4,580.05,584.1,1891302
2018-03-07,587.45,589.1,578.2,580.2,1849650
2018-03-08,584.0,584.0,574.0,578.0,1084582
2018-03-09,579.95,585.2,568.05,571.05,1149194
2018-03-12,575.05,582.2,563.55,580.65,919792
2018-03-13,579.0,582.9,575.15,578.75,801792
2018-03-14,578.35,583.8,571.65,577.9,811747
2018-03-15,578.0,579.6,569.0,571.15,849222
2018-03-16,570.1,574.0,557.05,559.4,1867538
2018-03-19,563.65,566.9,555.4,559.75,1447941
2018-03-20,555.1,561.85,522.9,552.9,9119209
2018-03-21,558.5,567.45,546.4,551.05,3091963
2018-03-22,551.9,555.0,538.15,540.75,1506405
2018-03-23,539.0,540.7,534.0,538.4,1203262
2018-03-26,538.15,544.6,532.95,541.8,1105319
2018-03-27,541.0,549.0,541.0,545.05,2206872
2018-03-28,544.0,548.8,534.0,545.45,2667979
2018-04-02,548.0,578.95,545.9,576.25,2823880
2018-04-03,572.0,578.35,568.8,570.3,2493190
2018-04-04,572.35,575.45,564.5,569.8,1852997
2018-04-05,574.0,578.55,558.35,560.35,2396864
2018-04-06,560.3,571.0,557.25,558.95,2420324
2018-04-09,565.9,565.9,555.5,556.75,1470765
2018-04-10,558.0,567.0,556.6,558.15,1591682
2018-04-11,560.7,564.0,558.5,561.5,1789789
2018-04-12,562.9,562.95,554.8,556.15,1309557
2018-04-13,557.55,561.15,552.55,555.5,1019158
2018-04-16,553.05,587.8,553.05,584.95,6741354
2018-04-17,585.55,588.35,575.7,579.95,2688507
2018-04-18,582.0,597.0,582.0,584.6,3853951
2018-04-19,584.25,592.0,583.05,584.4,1525419
2018-04-20,582.35,593.4,581.5,589.05,1641179
2018-04-23,576.0,601.75,576.0,600.15,3016500
2018-04-24,601.0,604.9,595.1,601.9,2782988
2018-04-25,600.5,600.5,586.2,593.05,1125208
2018-04-26,591.0,602.9,590.55,599.95,1503008
2018-04-27,602.0,607.0,593.0,599.85,1031376
2018-04-30,602.2,609.0,602.0,607.4,687828
2018-05-02,610.0,621.9,608.95,612.0,1862999
2018-05-03,613.0,613.1,597.0,609.3,999887
2018-05-04,612.1,612.45,595.5,597.0,925559
2018-05-07,598.6,600.1,585.0,591.05,1046885
2018-05-08,592.4,601.95,586.55,590.65,1039491
2018-05-09,591.4,596.0,585.55,588.0,652527
2018-05-10,594.0,594.6,572.5,575.5,2163326
2018-05-11,577.05,580.75,565.1,573.7,921890
2018-05-14,575.0,580.5,570.85,578.5,888370
2018-05-15,579.8,593.0,573.1,575.8,2049528
2018-05-16,575.0,575.0,546.0,559.9,4071898
2018-05-17,557.9,560.0,538.8,553.75,3719963
2018-05-18,555.0,556.0,530.0,533.05,1708157
2018-05-21,531.65,536.8,516.0,520.45,2013336
2018-05-22,524.8,531.1,507.2,524.0,3080285
2018-05-23,515.0,564.9,515.0,532.4,7413823
2018-05-24,536.5,544.55,530.0,533.5,1925524
2018-05-25,538.85,538.85,527.5,536.65,1525355
2018-05-28,534.0,548.3,534.0,539.5,1460566
2018-05-29,539.1,542.6,527.7,530.6,2656979
2018-05-30,529.1,529.1,519.55,525.6,2156315
2018-05-31,528.6,533.65,521.05,524.8,3539206
2018-06-01,526.95,530.75,521.05,524.5,1625446
2018-06-04,527.5,529.0,517.15,520.7,1247023
2018-06-05,520.3,544.75,517.7,542.1,3398337
2018-06-06,542.1,548.0,533.4,538.45,2909756
2018-06-07,541.95,542.55,537.2,540.7,1119973
2018-06-08,541.8,562.0,538.75,559.65,4815940
2018-06-11,560.0,570.0,559.0,560.8,3113604
2018-06-12,561.9,573.0,561.0,567.1,3234303
2018-06-13,569.95,593.5,569.95,582.1,4657712
2018-06-14,588.95,592.9,583.5,588.05,3244655
2018-06-15,590.0,614.55,589.8,611.6,7125922
2018-06-18,612.0,618.8,600.3,606.5,2518169
2018-06-19,606.25,610.45,598.2,601.85,2992184
2018-06-20,613.0,622.75,600.35,602.85,9121187
2018-06-21,608.8,609.7,602.0,603.5,3052143
2018-06-22,604.0,618.05,595.25,615.75,3245849
2018-06-25,615.1,622.55,608.0,611.4,3253606
2018-06-26,606.0,608.7,597.25,599.5,2323337
2018-06-27,602.5,606.95,593.0,602.3,2520918
2018-06-28,604.5,609.9,596.0,600.9,4173735
2018-06-29,601.5,619.9,599.9,616.65,1525608
2018-07-02,620.0,620.0,611.0,617.0,1502606
2018-07-03,617.0,644.65,608.05,640.4,5271600
2018-07-04,644.95,648.0,623.8,628.9,5043141
2018-07-05,632.0,637.0,623.1,626.55,2127794
2018-07-06,624.9,631.0,610.4,612.5,2514518
2018-07-09,616.85,625.0,615.0,622.9,1462808
2018-07-10,626.6,633.9,620.15,632.05,1872744
2018-07-11,626.3,630.5,621.3,625.3,1669583
2018-07-12,629.4,636.7,622.7,633.35,2177684
2018-07-13,634.0,634.0,624.2,626.7,1475306
2018-07-16,629.4,636.0,611.15,620.95,2211200
2018-07-17,621.9,639.6,620.1,637.45,2228377
2018-07-18,640.0,644.0,625.1,627.4,2348371
2018-07-19,629.8,632.1,606.15,610.1,1424272
2018-07-20,614.95,630.0,602.15,625.8,2832150
2018-07-23,623.15,637.3,617.25,634.1,1553101
2018-07-24,633.95,633.95,624.5,627.35,1319369
2018-07-25,629.0,631.0,613.45,623.9,1413265
2018-07-26,619.0,631.25,617.45,627.85,3163498
2018-07-27,627.75,641.9,625.9,636.2,1508269
2018-07-30,633.0,636.25,628.0,634.3,990056
2018-07-31,636.95,647.0,628.1,641.35,2469759
2018-08-01,641.0,641.55,635.0,639.15,2411436
2018-08-02,635.0,651.9,633.05,638.5,3974559
2018-08-03,640.95,647.6,639.0,641.05,1530341
2018-08-06,647.0,648.8,635.3,637.95,2716402
2018-08-07,642.9,642.9,627.1,629.45,2414434
2018-08-08,629.0,645.45,623.6,632.55,4121062
2018-08-09,649.0,662.5,616.7,619.15,9996909
2018-08-10,624.95,628.5,614.5,621.05,3168280
2018-08-13,622.0,631.55,619.2,628.3,2374657
2018-08-14,629.1,647.0,624.0,642.75,2451003
2018-08-16,644.7,660.0,634.25,648.35,3925549
2018-08-17,650.05,655.5,643.7,646.9,2915387
2018-08-20,649.9,653.5,642.4,643.85,1296664
2018-08-21,647.9,654.45,644.0,650.25,1981523
2018-08-23,653.45,665.0,652.7,657.95,2891829
2018-08-24,658.0,658.0,645.0,651.2,1904031
2018-08-27,653.0,662.5,648.2,659.6,1381724
2018-08-28,662.0,677.5,644.65,648.3,5237362
2018-08-29,650.0,653.65,640.0,643.5,1891523
2018-08-30,645.0,651.9,640.5,649.45,2124122
2018-08-31,649.55,664.0,649.55,662.15,3056580
2018-09-03,665.5,671.2,646.6,649.1,1971733
2018-09-04,649.8,655.0,638.4,643.9,2249087
2018-09-05,645.05,650.9,637.2,646.55,2542543
2018-09-06,651.0,664.7,647.0,662.1,2841096
2018-09-07,663.85,669.5,656.3,664.75,2431363
2018-09-10,665.0,678.0,664.0,668.05,3453432
2018-09-11,670.1,675.0,650.6,654.9,3399042
2018-09-12,654.9,662.0,643.25,656.45,3302191
2018-09-14,664.0,670.0,659.05,666.4,1512857
2018-09-17,673.0,673.0,660.4,664.9,2220455
2018-09-18,665.0,673.0,660.6,663.7,1814726
2018-09-19,668.0,678.45,645.75,660.6,3043018
2018-09-21,668.0,671.55,638.4,653.2,2276641
2018-09-24,662.0,668.95,640.8,645.6,2766326
2018-09-25,644.0,665.8,643.0,661.75,2295464
2018-09-26,664.45,675.25,656.0,672.8,2131833
2018-09-27,675.0,677.0,655.95,659.35,3433359
2018-09-28,659.35,663.0,647.2,654.05,1862405
2018-10-01,653.05,659.0,643.5,654.15,1309530
2018-10-03,650.0,663.95,650.0,654.55,1533990
2018-10-04,650.1,654.65,632.1,638.4,1736407
2018-10-05,635.3,649.55,631.0,636.65,1806150
2018-10-08,636.6,642.65,628.45,638.8,1564640
2018-10-09,639.5,643.1,625.25,639.35,1535781
2018-10-10,639.35,651.0,633.3,639.6,1881053
2018-10-11,627.5,633.8,613.05,616.2,1707508
2018-10-12,620.0,627.2,612.6,622.9,2085360
2018-10-15,623.0,649.8,618.05,647.85,2666868
2018-10-16,647.85,651.65,637.35,639.75,1510216
2018-10-17,644.9,646.0,637.0,640.45,1280980
2018-10-19,640.3,645.55,626.1,633.8,2267774
2018-10-22,635.2,640.65,626.85,629.65,1399755
2018-10-23,628.8,632.0,616.0,622.35,1370461
2018-10-24,625.5,635.0,615.6,621.3,987144
2018-10-25,618.55,624.0,605.15,609.0,5739386
2018-10-26,609.2,612.35,598.65,603.7,1935618
2018-10-29,602.35,638.2,601.45,635.15,1614423
2018-10-30,636.0,636.7,608.1,610.35,2418471
2018-10-31,612.0,631.75,606.3,629.25,2305046
2018-11-01,630.0,631.95,614.0,615.4,1442392
2018-11-02,619.95,619.95,605.5,607.1,1566053
2018-11-05,607.4,617.5,557.1,563.05,12941350
2018-11-06,555.0,555.0,527.35,530.8,16941828
2018-11-07,536.0,536.0,532.1,533.35,698244
2018-11-09,535.5,535.8,524.0,526.95,6125274
2018-11-12,530.0,541.9,529.05,531.85,7669697
2018-11-13,534.0,534.0,526.5,528.1,2410643
2018-11-14,530.6,532.6,517.0,519.55,2740756
2018-11-15,521.9,525.0,514.45,519.15,2661535
2018-11-16,521.7,534.0,521.1,530.6,3483625
2018-11-19,535.0,536.0,523.95,528.25,1913914
2018-11-20,528.0,529.85,518.65,520.7,1707971
2018-11-21,522.8,528.05,521.3,522.15,1749806
2018-11-22,523.0,525.0,511.75,517.95,2045318
2018-11-26,520.0,523.75,512.8,522.1,1728468
2018-11-27,526.0,526.95,513.05,517.65,2100159
2018-11-28,519.2,523.95,513.6,515.3,2003272
2018-11-29,518.0,526.4,516.0,524.7,2799578
2018-11-30,528.0,542.0,527.0,540.85,3855382
2018-12-03,542.0,545.4,534.1,535.8,2033213
2018-12-04,536.0,549.0,535.05,546.45,3400053
2018-12-05,546.0,548.9,525.3,528.45,2192065
2018-12-06,528.0,528.0,511.0,515.3,2562048
2018-12-07,520.0,530.65,512.0,513.6,3503808
2018-12-10,509.9,514.85,503.1,512.55,2201377
2018-12-11,503.0,523.95,503.0,518.7,2326059
2018-12-12,522.9,534.3,521.1,531.3,1683131
2018-12-13,532.0,533.8,519.2,527.0,2234487
2018-12-14,528.35,533.8,516.65,521.75,1950888
2018-12-17,524.0,529.35,520.7,523.65,1196871
2018-12-18,524.0,527.0,520.05,522.9,1628240
2018-12-19,524.0,528.6,522.55,524.75,1241000
2018-12-20,523.7,526.0,515.4,520.25,2074097
2018-12-21,521.0,523.95,514.3,516.65,1758710
2018-12-24,518.8,520.8,513.0,518.8,1214348
2018-12-26,515.6,519.0,507.3,514.3,1318560
2018-12-27,518.9,521.0,514.0,517.9,1351636
2018-12-28,514.3,525.35,514.3,522.0,1933464
2018-12-31,522.0,526.0,517.2,519.5,1897948
2019-01-01,520.0,524.0,518.65,523.05,1361809
2019-01-02,521.9,522.5,513.15,514.55,1243067
2019-01-03,516.5,520.5,511.2,512.4,2086150
2019-01-04,513.0,514.9,508.05,512.8,1651456
2019-01-07,516.0,517.75,510.3,514.05,1168002
2019-01-08,516.0,517.2,511.25,513.65,1765015
2019-01-09,515.55,516.75,507.5,510.1,1929305
2019-01-10,509.0,514.9,509.0,513.25,1252439
2019-01-11,513.4,519.0,508.25,510.2,2051418
2019-01-14,510.2,514.0,505.6,511.95,1472415
2019-01-15,514.5,515.35,509.5,514.95,1177377
2019-01-16,515.0,515.95,509.0,511.5,1446921
2019-01-17,512.5,514.95,507.6,509.6,1598184
2019-01-18,510.2,513.0,507.3,509.4,1502360
2019-01-21,510.0,514.2,508.2,509.25,1150380
2019-01-22,510.0,511.4,502.45,507.1,1455953
2019-01-23,510.0,511.7,507.1,509.3,1358623
2019-01-24,510.0,510.7,496.1,500.7,1620195
2019-01-25,502.1,508.6,501.35,507.65,1193442
2019-01-28,509.0,509.0,489.1,492.15,3215535
2019-01-29,489.1,507.55,483.75,505.05,2675481
2019-01-30,504.95,507.1,497.7,505.8,1524621
2019-01-31,506.0,519.85,504.25,517.3,2203919
2019-02-01,517.65,522.55,512.5,521.35,1380838
2019-02-04,521.0,521.0,506.2,509.6,1480952
2019-02-05,506.55,514.0,501.2,508.0,4358002
2019-02-06,510.5,546.7,504.1,534.95,8775759
2019-02-07,537.1,546.6,528.15,532.9,4417618
2019-02-08,532.85,543.7,531.2,534.25,2747159
2019-02-11,538.7,545.9,535.85,543.3,2989919
2019-02-12,540.05,545.7,536.1,543.3,2252766
2019-02-13,543.0,545.65,538.2,543.5,1752070
2019-02-14,542.9,556.0,537.4,542.9,2766535
2019-02-15,540.0,551.4,528.5,540.55,2491806
2019-02-18,542.0,545.05,532.3,541.15,1590101
2019-02-19,544.8,545.0,536.75,539.65,1879600
2019-02-20,540.2,543.2,538.65,541.1,1208930
2019-02-21,542.85,547.9,540.5,545.5,1093548
2019-02-22,543.8,546.1,539.1,541.3,1592112
2019-02-25,541.5,550.85,541.0,548.3,1961905
2019-02-26,545.1,553.65,538.05,550.4,1952961
2019-02-27,551.0,555.35,544.25,551.9,2389977
2019-02-28,555.0,558.3,546.0,554.55,2618486
2019-03-01,555.0,555.3,547.4,551.55,2430914
2019-03-05,550.0,551.5,546.55,548.65,1644098
2019-03-06,551.0,552.0,541.95,547.55,1587182
2019-03-07,547.65,550.0,539.65,541.35,1144534
2019-03-08,541.0,543.4,538.25,539.95,2618767
2019-03-11,542.0,542.0,535.5,540.1,2342102
2019-03-12,541.9,543.65,537.3,538.75,2049339
2019-03-13,542.0,542.5,531.0,532.8,1582245
2019-03-14,532.05,534.1,530.5,532.75,1490894
2019-03-15,534.1,535.4,528.95,532.6,2019240
2019-03-18,533.05,535.8,529.0,534.5,1266863
2019-03-19,537.15,537.7,530.2,533.65,874797
2019-03-20,532.0,534.8,531.1,533.25,1255306
2019-03-22,534.9,539.0,523.6,526.8,1579084
2019-03-25,525.6,528.7,516.2,526.85,1874898
2019-03-26,528.5,532.5,525.7,529.3,3044792
2019-03-27,531.4,533.6,524.05,525.5,1217387
2019-03-28,525.3,527.35,522.3,525.6,4133379
2019-03-29,525.75,530.7,524.0,528.9,2162632
2019-04-01,516.3,528.75,516.3,525.65,4091454
2019-04-02,529.95,529.95,521.15,522.65,1268431
2019-04-03,523.0,524.8,519.1,520.45,3276338
2019-04-04,519.0,522.0,517.5,521.0,5555991
2019-04-05,531.4,541.0,526.0,532.1,9784780
2019-04-08,536.5,536.9,522.7,525.4,2429845
2019-04-09,526.25,534.5,525.4,532.0,2301681
2019-04-10,531.55,551.75,530.8,546.45,5992326
2019-04-11,546.35,554.7,542.0,544.85,2977870
2019-04-12,547.95,556.7,545.3,554.85,4347530
2019-04-15,555.0,569.2,552.0,566.3,2252373
2019-04-16,570.0,571.75,556.6,559.35,2246831
2019-04-18,562.0,566.65,553.2,561.55,2306549
2019-04-22,560.0,566.0,556.6,561.1,1205612
2019-04-23,562.5,575.95,560.4,561.7,2179959
2019-04-24,561.4,564.5,553.2,558.55,1896565
2019-04-25,558.7,563.95,551.15,555.6,2416194
2019-04-26,558.25,572.9,557.2,567.95,2593397
2019-04-30,569.9,571.05,558.65,565.0,1914026
2019-05-02,563.0,569.7,556.7,565.6,1700976
2019-05-03,568.0,573.0,561.65,564.5,2758638
2019-05-06,556.0,564.5,556.0,563.35,1715311
2019-05-07,564.0,566.3,555.15,557.95,1478212
2019-05-08,556.0,561.4,549.0,558.0,1890174
2019-05-09,559.9,561.05,548.7,557.75,1672967
2019-05-10,557.75,562.7,551.0,555.55,1687480
2019-05-13,552.0,556.75,529.6,546.7,2027570
2019-05-14,546.0,560.75,541.2,556.0,1822829
2019-05-15,554.0,562.5,551.5,555.7,1396473
2019-05-16,554.0,556.7,541.05,550.2,2589467
2019-05-17,549.0,551.95,541.0,544.15,1194005
2019-05-20,560.0,567.0,550.4,565.45,1586746
2019-05-21,565.45,580.0,552.75,559.35,4286383
2019-05-22,562.0,574.0,550.05,553.0,7762734
2019-05-23,561.9,568.9,543.75,564.75,5640728
2019-05-24,569.2,572.5,559.45,570.6,1796355
2019-05-27,570.0,586.0,568.0,578.7,1959075
2019-05-28,579.0,584.2,571.5,577.95,2469586
2019-05-29,577.4,582.45,559.9,564.35,1948077
2019-05-30,560.1,563.5,554.25,561.95,2577559
2019-05-31,562.7,569.0,550.85,558.85,1912387
2019-06-03,559.0,569.45,552.5,568.25,1284381
2019-06-04,564.0,575.0,561.1,562.65,1558827
2019-06-06,565.0,568.3,556.55,559.8,1750285
2019-06-07,565.0,565.0,542.0,549.5,2696228
2019-06-10,550.6,562.6,550.0,554.55,1708042
2019-06-11,555.4,566.4,551.0,559.85,2518184
2019-06-12,558.9,567.0,556.25,561.6,1253337
2019-06-13,560.05,566.6,559.25,564.6,1594956
2019-06-14,560.15,564.45,554.15,555.6,1808363
2019-06-17,555.5,556.6,543.85,545.15,1267159
2019-06-18,545.2,555.5,545.05,547.6,1257992
2019-06-19,550.6,551.9,532.55,533.7,1137906
2019-06-20,531.8,552.45,528.65,551.3,1986432
2019-06-21,549.85,553.8,545.2,551.55,1534007
2019-06-24,548.55,552.45,545.1,549.9,981017
2019-06-25,548.95,554.95,546.55,550.05,805704
2019-06-26,550.0,558.8,548.0,556.55,1020879
2019-06-27,556.85,563.9,550.3,551.95,1323494
2019-06-28,551.9,556.7,546.35,553.45,996578
2019-07-01,555.7,559.35,553.15,555.8,565463
2019-07-02,557.15,558.5,551.5,555.35,565414
2019-07-03,555.35,556.7,549.45,553.25,797387
2019-07-04,554.65,555.65,550.6,551.55,639531
2019-07-05,551.55,554.25,549.2,550.0,796604
2019-07-08,547.0,549.0,534.65,538.45,1490078
2019-07-09,536.8,552.45,536.8,548.8,1472836
2019-07-10,545.35,551.15,541.85,544.95,1045560
2019-07-11,549.0,553.8,546.0,552.4,726448
2019-07-12,554.0,566.5,547.2,556.8,1485506
2019-07-15,559.9,560.5,548.6,550.55,842129
2019-07-16,554.75,558.45,549.4,553.55,1460303
2019-07-17,554.0,558.5,547.45,557.55,1034734
2019-07-18,558.85,559.0,545.5,547.0,1355289
2019-07-19,550.8,552.0,535.5,536.7,783708
2019-07-22,536.7,540.0,526.2,530.95,1816845
2019-07-23,531.0,535.2,521.0,528.9,2353027
2019-07-24,529.0,529.0,517.05,518.75,2707033
2019-07-25,521.35,539.2,519.0,536.65,3183510
2019-07-26,533.2,539.9,528.25,532.1,1371242
2019-07-29,531.6,534.95,520.25,522.25,735045
2019-07-30,522.2,533.6,517.8,520.0,1665158
2019-07-31,516.9,522.7,506.0,521.1,1828077
2019-08-01,516.15,519.45,509.2,512.45,1289007
2019-08-02,509.0,519.7,508.7,516.1,1574251
2019-08-05,513.8,520.8,512.25,518.9,2162918
2019-08-06,518.0,527.0,496.85,500.15,7425849
2019-08-07,502.7,525.85,501.65,518.3,4668643
2019-08-08,504.75,510.0,493.8,503.05,6750611
2019-08-09,505.9,511.7,481.55,484.5,5172748
2019-08-13,484.5,486.9,473.05,475.75,2952687
2019-08-14,477.45,483.25,465.0,478.3,2376714
2019-08-16,477.0,483.4,474.5,476.1,1279325
2019-08-19,478.5,485.55,474.6,475.85,1211272
2019-08-20,478.85,481.7,470.55,478.7,1606901
2019-08-21,478.6,479.0,466.95,468.05,1065506
2019-08-22,464.9,469.95,460.6,464.0,1398888
2019-08-23,464.0,467.35,449.2,465.9,2217428
2019-08-26,468.1,470.95,454.9,466.55,2158865
2019-08-27,468.5,469.85,458.45,465.35,2992115
2019-08-28,465.8,476.2,460.15,464.25,2193022
2019-08-29,465.5,468.0,456.55,465.2,1410078
2019-08-30,468.0,475.2,461.45,472.45,1126818
2019-09-03,467.0,471.25,461.0,469.55,1564714
2019-09-04,471.1,475.0,467.05,471.4,2339657
2019-09-05,472.0,479.75,470.6,478.4,1216510
2019-09-06,479.0,482.5,473.75,474.9,1668897
2019-09-09,475.0,478.7,472.1,475.0,780846
2019-09-11,474.0,478.3,468.05,471.8,996410
2019-09-12,474.0,474.0,464.4,467.8,1179858
2019-09-13,468.05,469.65,464.5,469.0,818854
2019-09-16,467.0,472.0,464.1,470.5,1257381
2019-09-17,471.95,472.4,457.0,460.65,1753611
2019-09-18,461.4,462.8,454.35,458.65,1656705
2019-09-19,458.65,461.95,449.9,452.05,1027073
2019-09-20,454.2,465.0,445.5,463.3,2558072
2019-09-23,468.0,472.3,445.0,448.9,2819792
2019-09-24,450.0,455.05,446.6,450.25,1959468
2019-09-25,449.9,450.0,432.2,434.6,3524655
2019-09-26,439.0,440.45,430.4,438.45,3960277
2019-09-27,438.45,446.0,435.7,439.4,3151119
2019-09-30,430.0,432.8,418.0,425.5,6307161
2019-10-01,426.9,426.9,402.7,412.65,4914716
2019-10-03,411.0,421.0,406.5,418.1,2639852
2019-10-04,419.5,431.3,416.15,418.35,4182360
2019-10-07,419.95,419.95,405.5,408.25,2564196
2019-10-09,408.3,427.0,407.5,423.35,4117690
2019-10-10,423.1,427.3,418.55,422.15,2381621
2019-10-11,422.55,443.0,389.55,441.35,17354782
2019-10-14,441.35,446.45,433.5,440.9,5861895
2019-10-15,440.0,448.5,435.35,446.55,3153015
2019-10-16,446.3,447.85,438.95,446.8,2180925
2019-10-17,445.3,447.7,439.4,446.3,1818421
2019-10-18,448.5,451.15,440.1,444.15,2850227
2019-10-22,441.25,457.75,440.2,453.9,2333810
2019-10-23,453.65,456.8,448.1,454.25,2262575
2019-10-24,455.0,456.0,443.55,446.85,1733751
2019-10-25,447.1,461.45,441.75,459.85,2647759
2019-10-27,462.0,463.9,459.5,461.05,179612
2019-10-29,463.9,478.4,462.0,473.05,3498572
2019-10-30,478.95,478.95,462.25,465.0,2640132
2019-10-31,465.0,472.7,460.15,466.85,3944718
2019-11-01,467.3,474.2,462.4,469.2,3649879
2019-11-04,471.4,478.5,467.05,468.3,2393325
2019-11-05,470.15,475.5,465.15,467.85,1391429
2019-11-06,469.05,487.95,464.25,480.85,17751556
2019-11-07,482.0,487.4,470.0,471.85,5892783
2019-11-08,470.1,470.1,461.25,462.5,4300075
2019-11-11,459.4,459.4,451.75,454.85,4109355
2019-11-13,452.0,455.0,446.0,447.9,3001272
2019-11-14,445.2,458.2,442.65,451.4,2659601
2019-11-15,448.0,468.05,435.4,463.25,10693852
2019-11-18,463.0,472.0,457.65,460.6,2847404
2019-11-19,461.2,477.5,459.55,472.1,5080106
2019-11-20,472.0,483.7,468.65,482.6,4080054
2019-11-21,482.6,492.3,476.6,485.5,5600894
2019-11-22,485.0,485.0,472.7,478.85,2778328
2019-11-25,478.25,485.35,475.9,483.5,1465490
2019-11-26,483.0,490.55,476.7,478.55,3880896
2019-11-27,475.0,475.0,464.55,468.0,3494515
2019-11-28,472.0,476.5,464.1,468.35,2933958
2019-11-29,469.65,473.4,465.6,466.7,1307574
2019-12-02,469.6,469.6,455.35,464.0,2492362
2019-12-03,465.0,465.85,460.0,464.25,1067139
2019-12-04,463.0,471.85,462.0,470.0,1426757
2019-12-05,469.5,470.3,460.4,461.6,1483537
2019-12-06,463.0,467.0,454.0,455.45,2520045
2019-12-09,457.4,457.75,444.6,447.9,3761784
2019-12-10,450.6,454.95,449.5,453.05,2807906
2019-12-11,453.0,453.1,446.7,449.95,1806996
2019-12-12,452.2,463.1,452.2,461.05,2730092
2019-12-13,461.05,465.0,456.6,461.25,1213599
2019-12-16,463.05,464.75,457.5,458.25,903737
2019-12-17,462.05,466.2,460.35,463.95,2434853
2019-12-18,464.0,469.25,461.5,467.8,1705929
2019-12-19,465.65,471.5,464.8,467.6,1485123
2019-12-20,466.9,474.45,463.9,465.75,2248997
2019-12-23,467.0,469.0,464.5,467.85,866023
2019-12-24,467.25,480.0,465.5,478.7,3262749
2019-12-26,478.7,482.55,472.25,474.15,2887784
2019-12-27,474.55,483.5,472.8,481.1,2005404
2019-12-30,481.1,487.0,478.25,479.95,1809828
2019-12-31,479.95,484.3,476.95,478.2,1640854
2020-01-01,481.0,481.0,474.45,475.9,1316812
2020-01-02,478.85,479.9,472.3,473.5,1406381
2020-01-03,475.8,475.8,467.25,469.95,2252752
2020-01-06,469.8,469.95,461.2,466.75,1501855
2020-01-07,466.0,470.0,463.65,468.6,2365554
2020-01-08,467.8,470.1,461.6,464.75,1507276
2020-01-09,467.5,473.3,467.5,470.1,1700600
2020-01-10,470.1,477.0,469.75,473.5,1213600
2020-01-13,474.5,482.45,474.5,477.65,1229969
2020-01-14,480.6,485.2,479.2,484.25,2160301
2020-01-15,484.0,486.85,479.55,484.0,1413668
2020-01-16,484.0,487.45,479.0,480.25,1694372
2020-01-17,480.0,482.95,476.55,480.3,2039387
2020-01-20,480.45,483.15,476.65,480.15,1206931
2020-01-21,478.95,479.55,472.2,473.4,1448808
2020-01-22,474.5,480.3,470.25,471.6,2380518
2020-01-23,464.5,475.85,459.35,465.15,5783749
2020-01-24,465.0,467.75,456.85,458.85,2713370
2020-01-27,457.5,466.5,454.2,464.45,5849003
2020-01-28,465.0,468.0,458.95,464.7,3592413
2020-01-29,464.7,467.4,460.35,461.55,1737293
2020-01-30,461.0,461.0,446.35,451.0,2766881
2020-01-31,453.95,453.95,442.1,446.9,2184609
2020-02-01,446.5,452.2,437.75,444.2,1632513
2020-02-03,444.0,450.65,439.4,444.55,1690394
2020-02-04,446.7,452.45,444.2,448.45,2030860
2020-02-05,449.55,459.15,437.5,447.55,3637403
2020-02-06,462.5,464.35,435.35,439.65,7118843
2020-02-07,440.0,445.9,437.3,443.2,6386193
2020-02-10,444.2,451.0,442.1,444.75,3557480
2020-02-11,447.1,452.0,443.35,450.6,1889638
2020-02-12,454.95,454.95,445.0,446.8,1683136
2020-02-13,446.8,448.9,440.5,443.4,2041017
2020-02-14,444.0,448.9,441.5,447.1,1814780
2020-02-17,444.5,445.75,430.1,431.9,4581786
2020-02-18,433.0,437.65,428.1,436.0,2453801
2020-02-19,437.8,449.2,437.4,447.5,2359566
2020-02-20,448.0,448.8,434.5,435.75,3048500
2020-02-24,436.0,436.7,426.55,430.15,2569563
2020-02-25,430.2,431.2,420.0,425.8,2438218
2020-02-26,406.0,425.0,405.8,422.2,8068909
2020-02-27,411.1,424.0,409.0,421.2,5109022
2020-02-28,413.0,416.45,398.05,402.1,4200936
2020-03-02,407.0,411.25,394.65,401.95,3460583
2020-03-03,402.0,429.2,402.0,425.3,5476676
2020-03-04,425.6,449.8,420.0,447.65,9297945
2020-03-05,447.85,472.0,437.45,440.6,9637431
2020-03-06,425.0,438.15,423.05,434.4,2916146
2020-03-09,425.0,432.65,423.5,426.15,2986596
2020-03-11,425.0,426.15,410.2,417.1,5314548
2020-03-12,412.5,412.5,390.75,394.75,5636464
2020-03-13,388.0,434.95,355.3,425.55,6096909
2020-03-16,416.0,423.9,392.75,396.4,5394615
2020-03-17,397.0,422.0,390.75,401.75,2989674
2020-03-18,411.8,411.8,381.7,386.0,4200582
2020-03-19,374.8,390.75,362.9,374.7,2926155
2020-03-20,379.8,399.8,372.45,392.8,4718358
